id,year,sender,target,rt_censor,eco,multi,intensity,maingoals1,maingoals2,maingoals3,maingoals4,measures1,measures2,measures3,measures4,measures5,measures6,democ
1,1999,UN,Afghanistan,0,1,2,4,TR,,,,FB, AE, FS, VB,,,no
1,2000,UN,Afghanistan,0,1,2,4,TR,,,,FB, AE, FS, VB,,,no
1,2001,UN,Afghanistan,0,1,2,4,TR,,,,FB, AE, FS, VB,,,no
1,2002,UN,Afghanistan,0,1,2,4,TR,,,,FB, AE, FS, VB,,,no
2,1992,EU,Algeria,0,1,0,3,DM, PC,,,AS,,,,,,yes
2,1993,EU,Algeria,0,1,0,3,DM, PC,,,AS,,,,,,yes
2,1994,EU,Algeria,0,1,0,3,DM, PC,,,AS,,,,,,yes
3,1992,US,Azerbaijan,0,1,0,3,PC,,,,AS,,,,,,no
3,1993,US,Azerbaijan,0,1,0,3,PC,,,,AS,,,,,,no
3,1994,US,Azerbaijan,0,1,0,3,PC,,,,AS,,,,,,no
3,1995,US,Azerbaijan,0,1,0,3,PC,,,,AS,,,,,,no
3,1996,US,Azerbaijan,0,1,0,3,PC,,,,AS,,,,,,no
3,1997,US,Azerbaijan,0,1,0,3,PC,,,,AS,,,,,,no
3,1998,US,Azerbaijan,0,1,0,3,PC,,,,AS,,,,,,no
3,1999,US,Azerbaijan,0,1,0,3,PC,,,,AS,,,,,,no
3,2000,US,Azerbaijan,0,1,0,3,PC,,,,AS,,,,,,no
3,2001,US,Azerbaijan,0,1,0,3,PC,,,,AS,,,,,,no
3,2002,US,Azerbaijan,0,1,0,3,PC,,,,AS,,,,,,no
4,1998,EU,Belarus,0,0,0,1,OT,,,,VB,,,,,,no
4,1999,EU,Belarus,0,0,0,1,OT,,,,VB,,,,,,no
5,2000,EU,Belarus,1,1,1,2,DM,,,,VB, AF, DS, AE,,,yes
5,2001,EU,Belarus,1,1,1,2,DM,,,,VB, AF, DS, AE,,,yes
5,2002,EU,Belarus,1,1,1,2,DM,,,,VB, AF, DS, AE,,,yes
5,2003,EU,Belarus,1,1,1,2,DM,,,,VB, AF, DS, AE,,,yes
5,2004,EU,Belarus,1,1,1,2,DM,,,,VB, AF, DS, AE,,,yes
5,2005,EU,Belarus,1,1,1,2,DM,,,,VB, AF, DS, AE,,,yes
5,2006,EU,Belarus,1,1,1,2,DM,,,,VB, AF, DS, AE,,,yes
5,2007,EU,Belarus,1,1,1,2,DM,,,,VB, AF, DS, AE,,,yes
5,2008,EU,Belarus,1,1,1,2,DM,,,,VB, AF, DS, AE,,,yes
5,2009,EU,Belarus,1,1,1,2,DM,,,,VB, AF, DS, AE,,,yes
5,2010,EU,Belarus,1,1,1,2,DM,,,,VB, AF, DS, AE,,,yes
6,2004,US,Belarus,1,1,1,3,DM,,,,VB, AF, AS,,,,yes
6,2005,US,Belarus,1,1,1,3,DM,,,,VB, AF, AS,,,,yes
6,2006,US,Belarus,1,1,1,3,DM,,,,VB, AF, AS,,,,yes
6,2007,US,Belarus,1,1,1,3,DM,,,,VB, AF, AS,,,,yes
6,2008,US,Belarus,1,1,1,3,DM,,,,VB, AF, AS,,,,yes
6,2009,US,Belarus,1,1,1,3,DM,,,,VB, AF, AS,,,,yes
6,2010,US,Belarus,1,1,1,3,DM,,,,VB, AF, AS,,,,yes
7,1992,EU,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
7,1993,EU,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
7,1994,EU,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
7,1995,EU,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
7,1996,EU,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
7,1997,EU,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
7,1998,EU,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
7,1999,EU,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
7,2000,EU,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
7,2001,EU,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
7,2002,EU,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
7,2003,EU,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
7,2004,EU,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
7,2005,EU,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
7,2006,EU,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
8,1992,UN,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
8,1993,UN,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
8,1994,UN,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
8,1995,UN,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
8,1996,UN,Bosnia and Herzegovina,0,1,2,2,PC,,,,AE,,,,,,no
9,1996,US,Burundi,0,1,0,3,PC, DM,,,AS,,,,,,yes
9,1997,US,Burundi,0,1,0,3,PC, DM,,,AS,,,,,,yes
9,1998,US,Burundi,0,1,0,3,PC, DM,,,AS,,,,,,yes
9,1999,US,Burundi,0,1,0,3,PC, DM,,,AS,,,,,,yes
9,2000,US,Burundi,0,1,0,3,PC, DM,,,AS,,,,,,yes
9,2001,US,Burundi,0,1,0,3,PC, DM,,,AS,,,,,,yes
9,2002,US,Burundi,0,1,0,3,PC, DM,,,AS,,,,,,yes
9,2003,US,Burundi,0,1,0,3,PC, DM,,,AS,,,,,,yes
9,2004,US,Burundi,0,1,0,3,PC, DM,,,AS,,,,,,yes
9,2005,US,Burundi,0,1,0,3,PC, DM,,,AS,,,,,,yes
10,1992,US,Cameroon,0,1,0,3,DM, HR,,,AS, AE,,,,,yes
10,1993,US,Cameroon,0,1,0,3,DM, HR,,,AS, AE,,,,,yes
10,1994,US,Cameroon,0,1,0,3,DM, HR,,,AS, AE,,,,,yes
10,1995,US,Cameroon,0,1,0,3,DM, HR,,,AS, AE,,,,,yes
10,1996,US,Cameroon,0,1,0,3,DM, HR,,,AS, AE,,,,,yes
10,1997,US,Cameroon,0,1,0,3,DM, HR,,,AS, AE,,,,,yes
10,1998,US,Cameroon,0,1,0,3,DM, HR,,,AS, AE,,,,,yes
11,2003,EU,Central African Republic,0,1,1,3,DM, HR,,,AS,,,,,,yes
11,2004,EU,Central African Republic,0,1,1,3,DM, HR,,,AS,,,,,,yes
11,2005,EU,Central African Republic,0,1,1,3,DM, HR,,,AS,,,,,,yes
12,2003,US,Central African Republic,0,0,1,2,PC, DM,,,IM,,,,,,yes
12,2004,US,Central African Republic,0,0,1,2,PC, DM,,,IM,,,,,,yes
12,2005,US,Central African Republic,0,0,1,2,PC, DM,,,IM,,,,,,yes
13,1989,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,1990,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,1991,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,1992,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,1993,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,1994,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,1995,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,1996,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,1997,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,1998,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,1999,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,2000,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,2001,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,2002,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,2003,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,2004,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,2005,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,2006,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,2007,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,2008,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,2009,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
13,2010,US,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,1989,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,1990,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,1991,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,1992,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,1993,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,1994,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,1995,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,1996,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,1997,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,1998,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,1999,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,2000,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,2001,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,2002,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,2003,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,2004,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,2005,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,2006,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,2007,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,2008,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,2009,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
14,2010,EU,China,1,1,1,2,DM, HR,,,AE,,,,,,yes
15,1996,US,Colombia,0,1,0,4,NR,,,,FS, AS, AE, IM,,,no
15,1997,US,Colombia,0,1,0,4,NR,,,,FS, AS, AE, IM,,,no
15,1998,US,Colombia,0,1,0,4,NR,,,,FS, AS, AE, IM,,,no
16,1999,EU,Comoros,0,1,0,3,DM,,,,AS,,,,,,yes
16,2000,EU,Comoros,0,1,0,3,DM,,,,AS,,,,,,yes
17,1999,US,Côte d'Ivoire,0,1,1,3,DM,,,,AE, AS,,,,,yes
17,2000,US,Côte d'Ivoire,0,1,1,3,DM,,,,AE, AS,,,,,yes
17,2001,US,Côte d'Ivoire,0,1,1,3,DM,,,,AE, AS,,,,,yes
17,2002,US,Côte d'Ivoire,0,1,1,3,DM,,,,AE, AS,,,,,yes
18,2000,EU,Côte d'Ivoire,0,1,1,3,DM, HR,,,AS,,,,,,yes
18,2001,EU,Côte d'Ivoire,0,1,1,3,DM, HR,,,AS,,,,,,yes
18,2002,EU,Côte d'Ivoire,0,1,1,3,DM, HR,,,AS,,,,,,yes
19,2004,UN,Côte d'Ivoire,1,1,2,4,PC, DM,,,AE, VB, AF, CE,,,yes
19,2005,UN,Côte d'Ivoire,1,1,2,4,PC, DM,,,AE, VB, AF, CE,,,yes
19,2006,UN,Côte d'Ivoire,1,1,2,4,PC, DM,,,AE, VB, AF, CE,,,yes
19,2007,UN,Côte d'Ivoire,1,1,2,4,PC, DM,,,AE, VB, AF, CE,,,yes
19,2008,UN,Côte d'Ivoire,1,1,2,4,PC, DM,,,AE, VB, AF, CE,,,yes
19,2009,UN,Côte d'Ivoire,1,1,2,4,PC, DM,,,AE, VB, AF, CE,,,yes
19,2010,UN,Côte d'Ivoire,1,1,2,4,PC, DM,,,AE, VB, AF, CE,,,yes
20,1992,EU,Croatia,0,1,2,2,PC,,,,AE,,,,,,no
20,1993,EU,Croatia,0,1,2,2,PC,,,,AE,,,,,,no
20,1994,EU,Croatia,0,1,2,2,PC,,,,AE,,,,,,no
20,1995,EU,Croatia,0,1,2,2,PC,,,,AE,,,,,,no
20,1996,EU,Croatia,0,1,2,2,PC,,,,AE,,,,,,no
20,1997,EU,Croatia,0,1,2,2,PC,,,,AE,,,,,,no
20,1998,EU,Croatia,0,1,2,2,PC,,,,AE,,,,,,no
20,1999,EU,Croatia,0,1,2,2,PC,,,,AE,,,,,,no
20,2000,EU,Croatia,0,1,2,2,PC,,,,AE,,,,,,no
21,1992,UN,Croatia,0,1,2,2,PC,,,,AE,,,,,,no
21,1993,UN,Croatia,0,1,2,2,PC,,,,AE,,,,,,no
21,1994,UN,Croatia,0,1,2,2,PC,,,,AE,,,,,,no
21,1995,UN,Croatia,0,1,2,2,PC,,,,AE,,,,,,no
21,1996,UN,Croatia,0,1,2,2,PC,,,,AE,,,,,,no
22,1960,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1961,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1962,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1963,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1964,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1965,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1966,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1967,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1968,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1969,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1970,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1971,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1972,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1973,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1974,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1975,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1976,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1977,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1978,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1979,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1980,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1981,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1982,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1983,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1984,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1985,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1986,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1987,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1988,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1989,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1990,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1991,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1992,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1993,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1994,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1995,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1996,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1997,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1998,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,1999,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,2000,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,2001,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,2002,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,2003,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,2004,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,2005,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,2006,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,2007,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,2008,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,2009,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
22,2010,US,Cuba,1,1,0,5,DM,,,,CT,,,,,,yes
23,2003,EU,Cuba,0,0,1,1,DM, HR,,,DS,,,,,,yes
23,2004,EU,Cuba,0,0,1,1,DM, HR,,,DS,,,,,,yes
23,2005,EU,Cuba,0,0,1,1,DM, HR,,,DS,,,,,,yes
24,1990,US,DRC,0,1,1,3,DM,,,,IM, AS, VB, AE,,,yes
24,1991,US,DRC,0,1,1,3,DM,,,,IM, AS, VB, AE,,,yes
24,1992,US,DRC,0,1,1,3,DM,,,,IM, AS, VB, AE,,,yes
24,1993,US,DRC,0,1,1,3,DM,,,,IM, AS, VB, AE,,,yes
24,1994,US,DRC,0,1,1,3,DM,,,,IM, AS, VB, AE,,,yes
24,1995,US,DRC,0,1,1,3,DM,,,,IM, AS, VB, AE,,,yes
24,1996,US,DRC,0,1,1,3,DM,,,,IM, AS, VB, AE,,,yes
24,1997,US,DRC,0,1,1,3,DM,,,,IM, AS, VB, AE,,,yes
25,1992,EU,DRC,0,1,1,3,PC, DM,,,AE, AS, VB,,,,yes
25,1993,EU,DRC,0,1,1,3,PC, DM,,,AE, AS, VB,,,,yes
25,1994,EU,DRC,0,1,1,3,PC, DM,,,AE, AS, VB,,,,yes
25,1995,EU,DRC,0,1,1,3,PC, DM,,,AE, AS, VB,,,,yes
25,1996,EU,DRC,0,1,1,3,PC, DM,,,AE, AS, VB,,,,yes
25,1997,EU,DRC,0,1,1,3,PC, DM,,,AE, AS, VB,,,,yes
26,1997,EU,DRC,0,1,2,2,PC,,,,AE,,,,,,no
26,1998,EU,DRC,0,1,2,2,PC,,,,AE,,,,,,no
26,1999,EU,DRC,0,1,2,2,PC,,,,AE,,,,,,no
26,2000,EU,DRC,0,1,2,2,PC,,,,AE,,,,,,no
26,2001,EU,DRC,0,1,2,2,PC,,,,AE,,,,,,no
26,2002,EU,DRC,0,1,2,2,PC,,,,AE,,,,,,no
26,2003,EU,DRC,0,1,2,2,PC,,,,AE,,,,,,no
26,2004,EU,DRC,0,1,2,2,PC,,,,AE,,,,,,no
26,2005,EU,DRC,0,1,2,2,PC,,,,AE,,,,,,no
26,2006,EU,DRC,0,1,2,2,PC,,,,AE,,,,,,no
26,2007,EU,DRC,0,1,2,2,PC,,,,AE,,,,,,no
26,2008,EU,DRC,0,1,2,2,PC,,,,AE,,,,,,no
27,2003,UN,DRC,0,1,2,2,PC,,,,AE,,,,,,no
27,2004,UN,DRC,0,1,2,2,PC,,,,AE,,,,,,no
27,2005,UN,DRC,0,1,2,2,PC,,,,AE,,,,,,no
27,2006,UN,DRC,0,1,2,2,PC,,,,AE,,,,,,no
27,2007,UN,DRC,0,1,2,2,PC,,,,AE,,,,,,no
27,2008,UN,DRC,0,1,2,2,PC,,,,AE,,,,,,no
28,1992,EU,Equatorial Guinea,1,1,0,3,DM, HR,,,AS,,,,,,yes
28,1993,EU,Equatorial Guinea,1,1,0,3,DM, HR,,,AS,,,,,,yes
28,1994,EU,Equatorial Guinea,1,1,0,3,DM, HR,,,AS,,,,,,yes
28,1995,EU,Equatorial Guinea,1,1,0,3,DM, HR,,,AS,,,,,,yes
28,1996,EU,Equatorial Guinea,1,1,0,3,DM, HR,,,AS,,,,,,yes
28,1997,EU,Equatorial Guinea,1,1,0,3,DM, HR,,,AS,,,,,,yes
28,1998,EU,Equatorial Guinea,1,1,0,3,DM, HR,,,AS,,,,,,yes
28,1999,EU,Equatorial Guinea,1,1,0,3,DM, HR,,,AS,,,,,,yes
28,2000,EU,Equatorial Guinea,1,1,0,3,DM, HR,,,AS,,,,,,yes
28,2001,EU,Equatorial Guinea,1,1,0,3,DM, HR,,,AS,,,,,,yes
28,2002,EU,Equatorial Guinea,1,1,0,3,DM, HR,,,AS,,,,,,yes
28,2003,EU,Equatorial Guinea,1,1,0,3,DM, HR,,,AS,,,,,,yes
28,2004,EU,Equatorial Guinea,1,1,0,3,DM, HR,,,AS,,,,,,yes
28,2005,EU,Equatorial Guinea,1,1,0,3,DM, HR,,,AS,,,,,,yes
28,2006,EU,Equatorial Guinea,1,1,0,3,DM, HR,,,AS,,,,,,yes
28,2007,EU,Equatorial Guinea,1,1,0,3,DM, HR,,,AS,,,,,,yes
28,2008,EU,Equatorial Guinea,1,1,0,3,DM, HR,,,AS,,,,,,yes
28,2009,EU,Equatorial Guinea,1,1,0,3,DM, HR,,,AS,,,,,,yes
28,2010,EU,Equatorial Guinea,1,1,0,3,DM, HR,,,AS,,,,,,yes
29,2000,UN,Eritrea,0,1,2,2,PC,,,,AE,,,,,,no
29,2001,UN,Eritrea,0,1,2,2,PC,,,,AE,,,,,,no
30,2006,US,Eritrea,1,1,0,2,HR,,,,AE,,,,,,no
30,2007,US,Eritrea,1,1,0,2,HR,,,,AE,,,,,,no
30,2008,US,Eritrea,1,1,0,2,HR,,,,AE,,,,,,no
30,2009,US,Eritrea,1,1,0,2,HR,,,,AE,,,,,,no
30,2010,US,Eritrea,1,1,0,2,HR,,,,AE,,,,,,no
31,2009,UN,Eritrea,1,1,2,2,ES,,,,AE,,,,,,no
31,2010,UN,Eritrea,1,1,2,2,ES,,,,AE,,,,,,no
32,2000,UN,Ethiopia,0,1,2,2,PC,,,,AE,,,,,,no
32,2001,UN,Ethiopia,0,1,2,2,PC,,,,AE,,,,,,no
33,2001,EU,Fiji,0,1,0,3,DM,,,,AS,,,,,,yes
33,2002,EU,Fiji,0,1,0,3,DM,,,,AS,,,,,,yes
33,2003,EU,Fiji,0,1,0,3,DM,,,,AS,,,,,,yes
34,2006,EU,Fiji,1,1,1,3,DM,,,,AS,,,,,,yes
34,2007,EU,Fiji,1,1,1,3,DM,,,,AS,,,,,,yes
34,2008,EU,Fiji,1,1,1,3,DM,,,,AS,,,,,,yes
34,2009,EU,Fiji,1,1,1,3,DM,,,,AS,,,,,,yes
34,2010,EU,Fiji,1,1,1,3,DM,,,,AS,,,,,,yes
35,2006,US,Fiji,1,1,1,3,DM,,,,AS,,,,,,yes
35,2007,US,Fiji,1,1,1,3,DM,,,,AS,,,,,,yes
35,2008,US,Fiji,1,1,1,3,DM,,,,AS,,,,,,yes
35,2009,US,Fiji,1,1,1,3,DM,,,,AS,,,,,,yes
35,2010,US,Fiji,1,1,1,3,DM,,,,AS,,,,,,yes
36,1991,US,Federal Republic of Yugoslavia,0,1,2,4,PC, DM,,,AE, AS, FS, DS, FB,,yes
36,1992,US,Federal Republic of Yugoslavia,0,1,2,4,PC, DM,,,AE, AS, FS, DS, FB,,yes
36,1993,US,Federal Republic of Yugoslavia,0,1,2,4,PC, DM,,,AE, AS, FS, DS, FB,,yes
36,1994,US,Federal Republic of Yugoslavia,0,1,2,4,PC, DM,,,AE, AS, FS, DS, FB,,yes
36,1995,US,Federal Republic of Yugoslavia,0,1,2,4,PC, DM,,,AE, AS, FS, DS, FB,,yes
37,1991,UN,Federal Republic of Yugoslavia,0,1,2,5,PC,,,,CT, FB,,,,,no
37,1992,UN,Federal Republic of Yugoslavia,0,1,2,5,PC,,,,CT, FB,,,,,no
37,1993,UN,Federal Republic of Yugoslavia,0,1,2,5,PC,,,,CT, FB,,,,,no
37,1994,UN,Federal Republic of Yugoslavia,0,1,2,5,PC,,,,CT, FB,,,,,no
37,1995,UN,Federal Republic of Yugoslavia,0,1,2,5,PC,,,,CT, FB,,,,,no
38,1991,EU,Federal Republic of Yugoslavia,0,1,2,3,PC,,,,AE, AS,,,,,no
38,1992,EU,Federal Republic of Yugoslavia,0,1,2,3,PC,,,,AE, AS,,,,,no
38,1993,EU,Federal Republic of Yugoslavia,0,1,2,3,PC,,,,AE, AS,,,,,no
38,1994,EU,Federal Republic of Yugoslavia,0,1,2,3,PC,,,,AE, AS,,,,,no
38,1995,EU,Federal Republic of Yugoslavia,0,1,2,3,PC,,,,AE, AS,,,,,no
38,1996,EU,Federal Republic of Yugoslavia,0,1,2,3,PC,,,,AE, AS,,,,,no
38,1997,EU,Federal Republic of Yugoslavia,0,1,2,3,PC,,,,AE, AS,,,,,no
39,1995,US,Federal Republic of Yugoslavia,0,1,2,4,PC,,,,FS, DS, FB,,,,no
39,1996,US,Federal Republic of Yugoslavia,0,1,2,4,PC,,,,FS, DS, FB,,,,no
39,1997,US,Federal Republic of Yugoslavia,0,1,2,4,PC,,,,FS, DS, FB,,,,no
39,1998,US,Federal Republic of Yugoslavia,0,1,2,4,PC,,,,FS, DS, FB,,,,no
39,1999,US,Federal Republic of Yugoslavia,0,1,2,4,PC,,,,FS, DS, FB,,,,no
40,1998,EU,Federal Republic of Yugoslavia,0,1,2,4,PC,,,,AE, FS, CE, VB, FB, AF,no
40,1999,EU,Federal Republic of Yugoslavia,0,1,2,4,PC,,,,AE, FS, CE, VB, FB, AF,no
40,2000,EU,Federal Republic of Yugoslavia,0,1,2,4,PC,,,,AE, FS, CE, VB, FB, AF,no
40,2001,EU,Federal Republic of Yugoslavia,0,1,2,4,PC,,,,AE, FS, CE, VB, FB, AF,no
